Origem,Destino,Data,Tipo de assento,Preco,Mensagem_rota_indisp,Timestamp_Scraped
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),27/10/2024,EXECUTIVO,""R$109,99"",,2024-10-23 18:26:18"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),27/10/2024,CAMA,""R$447,94"",,2024-10-23 18:26:18"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),27/10/2024,SEMILEITO PREMIUM,""R$157,24"",,2024-10-23 18:26:18"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,CAMA,""R$275,04"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,SEMILEITO PREMIUM,""R$136,99"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,CAMA,""R$256,99"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,SEMILEITO PREMIUM,""R$132,24"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,CAMA,""R$256,99"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,SEMILEITO PREMIUM,""R$132,24"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,EXECUTIVO,""R$141,77"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,EXECUTIVO,""R$141,77"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,SEMILEITO PREMIUM,""R$161,99"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,CAMA,""R$410,99"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,EXECUTIVO,""R$141,77"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,CAMA,""R$392,94"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,SEMILEITO PREMIUM,""R$142,99"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,SEMILEITO PREMIUM,""R$142,99"",,2024-10-23 18:26:27"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,CAMA,""R$407,94"",,2024-10-23 18:26:28"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,CAMA,""R$392,94"",,2024-10-23 18:26:28"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),28/10/2024,SEMILEITO PREMIUM,""R$142,99"",,2024-10-23 18:26:28"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CAMA,""R$275,04"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,SEMILEITO PREMIUM,""R$136,99"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,SEMILEITO PREMIUM,""R$132,24"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CAMA,""R$256,99"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CONV. DD,""R$134,49"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CAMA,""R$256,99"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,EXECUTIVO,""R$141,77"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CAMA,""R$410,99"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,SEMILEITO PREMIUM,""R$147,74"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,EXECUTIVO,""R$141,77"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CAMA,""R$392,94"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,SEMILEITO PREMIUM,""R$142,99"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CAMA,""R$392,94"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,SEMILEITO PREMIUM,""R$142,99"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,SEMILEITO PREMIUM,""R$142,99"",,2024-10-23 18:26:40"
"Belo Horizonte (MG),São Paulo (Rod. Tietê) (SP),29/10/2024,CAMA,""R$392,94"",,2024-10-23 18:26:40"
São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),23/10/2024,CAMA,R$,,2024-10-23 18:27:26
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),23/10/2024,EXEC. DD,""R$174,99"",,2024-10-23 18:27:26"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),23/10/2024,CONVENCIONAL,""R$144,40"",,2024-10-23 18:27:26"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),23/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:27"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),23/10/2024,EXEC. DD,""R$174,99"",,2024-10-23 18:27:27"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),23/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:27"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,EXEC. DD,""R$174,99"",,2024-10-23 18:27:37"
São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CAMA,R$,,2024-10-23 18:27:37
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CONVENCIONAL,""R$144,40"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:37"
São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,CAMA,R$,,2024-10-23 18:27:37
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),24/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:37"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:48"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:48"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,EXEC. DD,""R$174,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CONVENCIONAL,""R$144,40"",,2024-10-23 18:27:49"
São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CAMA,R$,,2024-10-23 18:27:49
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CONVENCIONAL,""R$144,40"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,Convencional,""R$148,55"",,2024-10-23 18:27:49"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:49"
São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),25/10/2024,CAMA,R$,,2024-10-23 18:27:49
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,Convencional,""R$143,18"",,2024-10-23 18:27:59"
São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CAMA,R$,,2024-10-23 18:27:59
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,Convencional,""R$143,18"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,Convencional,""R$143,18"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,Convencional,""R$143,18"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,Convencional,""R$143,18"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,Convencional,""R$143,18"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,Convencional,""R$143,18"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,CAMA,""R$214,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),26/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:27:59"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CONVENCIONAL,""R$144,40"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CONVENCIONAL,""R$144,40"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),27/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:09"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,EXEC. DD,""R$174,99"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:19"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),28/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:20"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CONV. DD,""R$149,15"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,Convencional,""R$143,18"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,EXEC. DD,""R$169,99"",,2024-10-23 18:28:30"
"São Paulo (Rod. Tietê) (SP),Ribeirão Preto (SP),29/10/2024,CAMA,""R$214,99"",,2024-10-23 18:28:30"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),23/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:13"
Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),23/10/2024,CAMA,R$,,2024-10-23 18:29:13
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),23/10/2024,EXEC. DD,""R$164,99"",,2024-10-23 18:29:13"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:23"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CONV. DD,""R$145,55"",,2024-10-23 18:29:23"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,EXEC. DD,""R$164,99"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CONV. DD,""R$145,55"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:24"
Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CAMA,R$,,2024-10-23 18:29:24
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CONV. DD,""R$145,55"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,EXEC. DD,""R$159,99"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CONVENCIONAL,""R$140,50"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CONV. DD,""R$145,55"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,EXEC. DD,""R$159,99"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CAMA,""R$214,99"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,Convencional,""R$144,95"",,2024-10-23 18:29:24"
"Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,EXEC. DD,""R$159,99"",,2024-10-23 18:29:24"
Ribeirão Preto (SP),São Paulo (Rod. Tietê) (SP),24/10/2024,CAMA,R$,,2024-10-23 18:29:24
